tenure,monthly_charges,contract,internet,tech_support,churn
3,71.8,month-to-month,none,1,0
2,71.61,month-to-month,fiber,1,0
63,116.56,month-to-month,none,0,0
26,39.11,one-year,dsl,0,0
7,60.46,month-to-month,dsl,0,1
63,46.79,month-to-month,fiber,0,0
10,44.14,one-year,fiber,1,0
24,98.19,month-to-month,fiber,0,1
1,70.67,one-year,fiber,1,1
48,56.11,month-to-month,fiber,0,0
50,57.05,two-year,fiber,0,0
54,55.92,month-to-month,dsl,1,0
18,58.15,one-year,none,0,0
23,38.39,month-to-month,fiber,1,0
67,63.53,month-to-month,fiber,1,0
59,61.02,month-to-month,dsl,1,0
2,51.06,two-year,dsl,0,0
49,73.88,month-to-month,dsl,1,0
58,76.0,month-to-month,none,0,0
40,56.08,one-year,fiber,1,0
46,66.4,month-to-month,dsl,0,0
0,123.97,month-to-month,none,0,1
2,123.01,month-to-month,dsl,0,1
2,43.65,month-to-month,dsl,1,0
11,47.14,month-to-month,none,0,0
71,43.51,month-to-month,fiber,1,0
45,96.43,month-to-month,fiber,1,1
56,60.04,month-to-month,fiber,0,0
21,75.99,one-year,none,0,0
67,119.92,one-year,none,1,0
14,69.74,month-to-month,fiber,0,1
64,87.66,month-to-month,dsl,0,0
2,83.01,one-year,dsl,1,0
1,55.29,month-to-month,fiber,0,1
5,96.48,two-year,none,1,0
57,48.76,month-to-month,fiber,1,0
18,103.5,month-to-month,none,0,1
32,55.31,month-to-month,dsl,0,0
33,58.05,one-year,fiber,0,0
56,42.79,month-to-month,dsl,0,0
25,46.89,month-to-month,dsl,0,0
0,59.33,month-to-month,fiber,1,1
27,15.0,one-year,fiber,0,0
20,64.17,month-to-month,none,0,1
52,57.3,one-year,dsl,1,0
54,89.75,month-to-month,dsl,0,0
6,80.57,month-to-month,fiber,0,1
57,52.31,month-to-month,dsl,1,0
5,58.54,two-year,dsl,1,0
44,64.13,month-to-month,fiber,0,0
28,107.15,month-to-month,fiber,0,1
21,49.44,two-year,fiber,0,0
34,52.01,month-to-month,dsl,0,1
22,41.79,month-to-month,fiber,0,0
57,32.95,month-to-month,none,0,0
69,77.68,one-year,fiber,1,0
58,75.07,month-to-month,none,0,0
31,102.07,two-year,fiber,1,0
36,96.04,one-year,dsl,0,0
32,129.93,month-to-month,dsl,0,0
57,68.15,month-to-month,dsl,0,1
39,63.49,one-year,none,0,0
33,37.49,two-year,fiber,1,0
29,87.41,two-year,fiber,0,0
27,72.96,month-to-month,fiber,1,0
39,86.28,one-year,dsl,1,0
49,41.52,one-year,none,0,0
31,78.79,two-year,fiber,0,0
58,75.13,month-to-month,dsl,1,0
59,73.48,one-year,fiber,0,0
30,52.92,one-year,none,0,0
65,99.73,two-year,fiber,1,0
12,121.26,one-year,none,0,0
67,42.24,two-year,dsl,1,0
21,88.01,month-to-month,none,0,1
40,15.0,month-to-month,dsl,1,0
20,86.72,month-to-month,fiber,0,1
31,23.25,two-year,none,0,0
24,56.88,month-to-month,dsl,1,0
50,37.17,one-year,fiber,0,0
5,64.61,two-year,dsl,0,1
60,90.97,two-year,none,1,0
65,23.57,one-year,dsl,0,0
40,61.01,one-year,fiber,0,0
39,57.17,month-to-month,none,1,0
50,109.53,month-to-month,fiber,1,0
14,80.79,month-to-month,fiber,0,1
53,40.57,one-year,fiber,1,0
15,58.22,month-to-month,fiber,1,1
48,108.9,month-to-month,dsl,0,0
22,87.86,one-year,fiber,1,0
53,47.04,month-to-month,fiber,0,1
56,63.32,two-year,fiber,1,0
15,64.12,month-to-month,none,1,1
44,56.55,two-year,dsl,0,0
35,27.24,month-to-month,dsl,0,0
21,53.06,one-year,dsl,0,0
42,104.73,one-year,fiber,0,0
71,60.47,month-to-month,none,1,0
0,67.42,month-to-month,fiber,1,0
68,73.51,two-year,fiber,1,0
61,125.45,month-to-month,fiber,0,1
38,70.22,one-year,fiber,0,0
43,97.35,month-to-month,fiber,1,0
26,55.05,one-year,dsl,0,0
9,63.52,month-to-month,fiber,0,1
41,70.31,one-year,fiber,0,0
58,50.65,one-year,dsl,1,0
16,64.91,month-to-month,dsl,1,0
51,92.2,month-to-month,none,0,0
53,49.99,two-year,fiber,1,0
54,70.0,one-year,none,1,1
24,87.72,two-year,dsl,1,0
28,49.39,one-year,dsl,0,0
29,97.39,one-year,fiber,0,0
61,71.82,one-year,dsl,0,0
64,65.87,two-year,fiber,1,0
29,19.8,month-to-month,dsl,0,0
69,60.66,month-to-month,dsl,0,0
41,79.29,two-year,fiber,0,0
27,113.63,two-year,fiber,0,0
0,84.2,month-to-month,none,1,0
43,98.16,month-to-month,dsl,0,0
46,39.77,one-year,dsl,1,0
69,66.83,one-year,none,1,0
51,100.52,month-to-month,fiber,1,0
2,47.81,one-year,dsl,0,1
40,94.13,month-to-month,dsl,1,0
53,88.33,month-to-month,fiber,1,0
35,76.87,one-year,fiber,1,0
30,61.78,month-to-month,none,0,1
58,45.34,one-year,fiber,0,0
44,114.38,month-to-month,fiber,0,1
49,85.8,two-year,fiber,0,0
33,78.52,month-to-month,dsl,1,0
20,59.68,two-year,dsl,0,0
37,70.95,one-year,fiber,1,0
69,74.12,month-to-month,fiber,1,0
43,80.0,two-year,fiber,0,0
50,88.36,month-to-month,dsl,0,0
8,50.44,month-to-month,none,0,0
71,33.34,two-year,fiber,0,0
17,72.11,two-year,dsl,1,0
69,26.32,one-year,dsl,0,0
32,61.91,two-year,dsl,0,0
66,57.27,month-to-month,dsl,0,0
64,82.29,month-to-month,fiber,1,0
54,119.56,month-to-month,dsl,1,0
65,21.39,month-to-month,dsl,1,0
43,126.85,one-year,dsl,0,0
61,64.17,month-to-month,fiber,0,0
12,78.7,one-year,fiber,1,0
5,34.63,month-to-month,fiber,0,0
39,94.92,month-to-month,fiber,0,0
58,71.04,one-year,fiber,1,0
55,68.46,month-to-month,fiber,0,1
38,21.57,one-year,fiber,0,0
37,71.84,one-year,fiber,1,0
43,91.15,one-year,none,0,0
62,64.09,two-year,dsl,0,0
60,99.35,two-year,fiber,0,0
7,98.32,month-to-month,dsl,0,1
42,53.97,one-year,dsl,0,1
27,109.88,month-to-month,fiber,1,0
57,71.13,month-to-month,dsl,1,0
36,71.24,one-year,fiber,1,0
71,72.47,one-year,dsl,1,0
31,71.73,two-year,fiber,0,0
48,15.0,one-year,dsl,0,0
7,65.36,one-year,fiber,0,1
67,35.9,one-year,fiber,0,0
11,110.66,month-to-month,dsl,0,1
27,109.65,month-to-month,fiber,0,1
60,91.3,month-to-month,fiber,1,0
69,64.04,one-year,fiber,0,0
34,44.8,month-to-month,dsl,1,1
34,53.56,month-to-month,dsl,0,1
3,118.57,month-to-month,none,0,0
70,52.7,one-year,dsl,1,0
1,15.0,month-to-month,none,0,0
1,95.75,month-to-month,fiber,0,1
34,107.51,month-to-month,dsl,0,0
0,111.48,month-to-month,fiber,1,0
11,95.96,month-to-month,fiber,0,1
45,100.04,two-year,dsl,0,0
50,71.32,month-to-month,none,0,0
21,18.09,month-to-month,dsl,0,0
57,70.7,one-year,fiber,1,0
43,85.54,one-year,dsl,0,1
16,66.62,month-to-month,fiber,0,1
51,65.48,month-to-month,dsl,1,0
42,45.9,two-year,fiber,1,0
58,44.96,two-year,fiber,0,0
11,115.95,month-to-month,fiber,0,0
16,116.86,one-year,none,1,0
21,69.93,month-to-month,fiber,0,0
24,77.04,month-to-month,fiber,0,1
63,45.48,month-to-month,fiber,1,0
52,86.06,one-year,dsl,0,0
39,113.99,month-to-month,fiber,0,1
38,31.77,month-to-month,dsl,0,0
63,81.6,month-to-month,fiber,0,0
32,83.48,month-to-month,fiber,0,0
16,83.19,month-to-month,fiber,0,1
9,111.07,month-to-month,fiber,0,0
23,120.9,one-year,dsl,0,0
47,64.16,month-to-month,fiber,0,0
33,86.83,month-to-month,dsl,0,1
30,72.11,one-year,fiber,1,0
34,54.2,month-to-month,fiber,1,0
70,76.77,month-to-month,fiber,0,0
71,86.79,two-year,dsl,0,0
11,75.42,one-year,fiber,0,1
8,47.97,month-to-month,dsl,1,0
17,58.41,month-to-month,none,0,0
61,58.6,month-to-month,fiber,0,0
33,48.94,month-to-month,fiber,1,0
62,77.84,two-year,fiber,1,0
46,80.45,one-year,fiber,1,0
39,94.49,month-to-month,fiber,0,1
20,48.56,month-to-month,dsl,1,0
24,55.56,month-to-month,dsl,0,1
10,108.86,month-to-month,dsl,1,1
37,65.89,month-to-month,fiber,0,0
20,70.75,month-to-month,dsl,1,1
21,65.62,two-year,dsl,1,0
2,98.33,one-year,dsl,1,0
57,99.3,two-year,dsl,1,0
67,97.83,two-year,dsl,0,0
35,70.66,two-year,dsl,0,0
38,48.19,two-year,fiber,0,0
66,118.13,month-to-month,dsl,1,1
36,91.41,month-to-month,dsl,0,1
44,58.58,month-to-month,fiber,0,0
30,105.6,one-year,fiber,0,1
37,56.61,one-year,fiber,1,0
37,105.27,month-to-month,dsl,0,1
51,106.96,two-year,fiber,0,0
43,46.96,one-year,none,0,0
36,84.54,one-year,none,0,0
5,89.55,month-to-month,none,0,1
65,130.0,month-to-month,fiber,0,1
63,51.44,month-to-month,dsl,1,0
13,105.81,month-to-month,none,0,1
21,70.43,one-year,dsl,1,0
70,38.97,month-to-month,fiber,0,0
23,67.0,month-to-month,none,0,0
58,70.06,month-to-month,dsl,1,0
56,43.53,one-year,dsl,1,0
61,77.8,month-to-month,none,0,0
1,93.95,two-year,none,0,0
34,75.96,month-to-month,dsl,0,1
40,56.45,two-year,fiber,0,0
60,66.29,month-to-month,dsl,0,0
16,69.89,month-to-month,dsl,0,1
22,75.43,two-year,dsl,0,0
12,97.75,one-year,fiber,0,0
54,76.8,one-year,dsl,1,0
71,34.93,one-year,dsl,0,0
10,55.94,month-to-month,none,1,0
16,74.15,one-year,none,0,1
22,98.1,month-to-month,fiber,1,1
64,102.45,one-year,dsl,1,0
32,114.37,two-year,dsl,0,0
20,73.27,two-year,dsl,0,0
23,89.08,one-year,fiber,0,0
43,33.64,one-year,dsl,1,0
27,80.75,month-to-month,dsl,0,1
10,43.12,month-to-month,dsl,1,1
59,68.44,two-year,none,1,0
30,130.0,one-year,none,0,0
18,77.59,month-to-month,none,1,0
52,48.4,one-year,none,1,0
53,80.19,month-to-month,dsl,1,0
11,57.07,two-year,none,0,0
5,45.98,two-year,none,0,0
3,122.58,month-to-month,dsl,0,1
55,96.67,month-to-month,fiber,0,0
45,78.64,one-year,fiber,0,0
57,60.2,month-to-month,dsl,1,0
45,62.23,two-year,dsl,0,0
28,108.56,month-to-month,dsl,0,1
42,77.66,month-to-month,dsl,0,0
52,15.0,month-to-month,dsl,1,0
28,130.0,one-year,fiber,0,1
65,74.58,one-year,fiber,0,0
64,78.58,two-year,dsl,0,0
57,97.17,two-year,fiber,0,0
71,81.64,one-year,none,0,0
28,88.67,month-to-month,none,0,1
8,59.41,month-to-month,dsl,0,0
34,39.26,two-year,dsl,0,0
53,77.01,month-to-month,none,0,0
56,105.79,two-year,none,1,0
27,53.8,two-year,dsl,0,0
21,51.8,one-year,none,1,0
32,100.53,one-year,dsl,0,0
57,58.57,two-year,fiber,0,0
4,59.74,one-year,dsl,1,0
23,60.67,one-year,dsl,0,0
16,68.38,month-to-month,none,0,1
58,30.66,month-to-month,fiber,0,0
33,56.52,month-to-month,fiber,1,0
6,75.76,two-year,dsl,0,0
18,75.58,one-year,none,0,0
3,98.95,one-year,dsl,0,0
34,115.98,month-to-month,fiber,0,1
71,107.81,two-year,none,0,0
40,92.87,month-to-month,dsl,1,0
62,66.28,one-year,none,1,0
53,54.42,month-to-month,none,1,0
63,70.45,two-year,fiber,0,0
22,84.64,one-year,none,0,0
68,90.55,month-to-month,dsl,0,1
17,85.58,month-to-month,none,0,1
31,66.97,month-to-month,fiber,0,1
49,89.67,month-to-month,dsl,0,1
20,101.52,month-to-month,fiber,0,1
19,92.0,month-to-month,fiber,1,1
9,69.2,month-to-month,none,1,0
0,49.15,month-to-month,fiber,1,1
36,48.56,one-year,fiber,0,0
71,52.97,month-to-month,none,1,0
15,76.43,month-to-month,fiber,0,1
31,83.0,two-year,dsl,0,0
67,34.64,month-to-month,none,0,0
55,57.4,one-year,dsl,0,0
0,76.08,two-year,fiber,0,1
36,47.51,one-year,dsl,1,0
10,80.85,month-to-month,dsl,0,0
17,62.31,month-to-month,fiber,1,0
17,51.91,two-year,dsl,0,0
44,71.33,two-year,fiber,1,0
14,79.81,month-to-month,fiber,1,1
18,48.79,one-year,fiber,0,0
16,63.93,two-year,none,1,0
25,81.69,two-year,fiber,1,0
47,50.95,month-to-month,fiber,0,0
28,28.56,month-to-month,none,1,0
23,31.59,month-to-month,fiber,1,0
37,59.55,month-to-month,none,0,0
44,37.04,one-year,none,0,1
1,61.31,month-to-month,dsl,0,1
64,111.62,month-to-month,fiber,0,0
65,35.54,month-to-month,fiber,1,0
43,62.93,two-year,fiber,1,0
41,123.31,two-year,fiber,1,0
50,80.2,two-year,dsl,0,0
31,60.81,two-year,fiber,0,0
26,66.08,two-year,none,0,0
25,80.73,month-to-month,fiber,0,0
11,112.39,month-to-month,fiber,1,0
60,56.73,two-year,fiber,0,0
23,51.06,one-year,fiber,0,0
20,35.53,month-to-month,dsl,0,1
69,72.58,two-year,dsl,1,0
36,34.86,month-to-month,fiber,0,0
44,58.41,two-year,dsl,0,0
17,47.28,one-year,dsl,0,0
19,96.85,month-to-month,none,0,1
52,57.29,two-year,fiber,0,1
32,79.92,one-year,dsl,1,0
10,29.9,one-year,fiber,0,0
60,73.29,one-year,fiber,0,0
28,39.92,month-to-month,dsl,1,0
48,59.36,month-to-month,fiber,1,0
24,125.28,month-to-month,dsl,1,1
40,93.3,month-to-month,dsl,0,0
55,66.79,month-to-month,fiber,1,0
63,130.0,month-to-month,none,1,0
14,47.12,month-to-month,fiber,0,0
48,99.13,one-year,none,0,0
65,31.68,month-to-month,dsl,0,0
46,63.9,month-to-month,fiber,1,0
10,36.31,two-year,fiber,0,0
13,76.43,two-year,dsl,1,0
14,71.4,two-year,dsl,1,0
7,62.31,month-to-month,dsl,1,1
54,97.3,one-year,fiber,0,0
69,55.82,month-to-month,fiber,1,0
37,78.17,one-year,dsl,0,0
43,90.51,two-year,none,1,0
55,32.92,month-to-month,fiber,0,0
29,51.29,two-year,none,0,0
34,71.35,one-year,dsl,0,0
42,85.75,month-to-month,dsl,1,1
21,105.53,month-to-month,dsl,1,0
4,64.6,two-year,fiber,0,0
40,62.09,month-to-month,fiber,0,0
59,48.19,month-to-month,dsl,1,0
5,78.25,month-to-month,none,0,0
15,62.57,two-year,dsl,0,0
18,63.15,month-to-month,fiber,1,0
57,67.65,two-year,fiber,0,0
36,83.79,one-year,dsl,0,0
38,55.91,month-to-month,dsl,0,1
46,50.7,month-to-month,fiber,0,0
19,80.79,one-year,fiber,1,0
51,15.0,month-to-month,dsl,0,0
2,54.91,month-to-month,fiber,0,0
8,41.22,month-to-month,fiber,0,1
58,100.08,two-year,dsl,0,0
47,58.98,one-year,fiber,0,0
12,55.98,month-to-month,fiber,0,0
31,68.78,month-to-month,fiber,1,1
3,55.12,month-to-month,fiber,0,0
48,59.93,one-year,none,1,0
54,72.43,month-to-month,dsl,1,1
20,59.45,two-year,fiber,0,0
25,59.27,two-year,fiber,1,0
17,44.75,month-to-month,fiber,1,1
28,41.16,two-year,none,0,0
19,71.52,one-year,dsl,0,0
17,77.67,one-year,dsl,1,1
30,34.3,month-to-month,fiber,0,0
61,89.0,two-year,none,0,0
54,89.1,month-to-month,none,0,1
21,94.37,two-year,fiber,0,0
67,77.5,month-to-month,fiber,0,0
15,85.93,month-to-month,fiber,1,0
65,124.63,two-year,dsl,0,0
22,62.46,month-to-month,fiber,0,0
38,43.86,month-to-month,fiber,0,0
14,31.65,two-year,dsl,1,0
54,113.89,month-to-month,dsl,0,1
22,114.22,two-year,fiber,0,0
62,46.89,two-year,dsl,1,0
5,51.82,month-to-month,fiber,1,1
36,61.9,one-year,dsl,0,0
11,100.61,two-year,none,1,0
64,37.82,two-year,dsl,0,0
30,20.83,month-to-month,none,0,0
48,124.19,one-year,dsl,0,0
63,77.81,one-year,dsl,0,0
38,81.36,month-to-month,dsl,1,0
4,64.87,one-year,fiber,0,1
15,81.64,month-to-month,none,1,1
15,32.14,month-to-month,dsl,0,0
65,48.98,month-to-month,none,0,0
65,72.63,two-year,dsl,1,0
34,15.0,month-to-month,dsl,1,0
64,62.44,month-to-month,fiber,0,0
17,60.9,month-to-month,fiber,0,1
48,62.43,month-to-month,dsl,0,0
28,56.22,two-year,none,1,0
17,45.1,month-to-month,none,0,1
18,24.45,month-to-month,dsl,0,1
30,73.62,two-year,fiber,1,0
24,62.5,month-to-month,fiber,1,1
15,35.62,month-to-month,fiber,0,1
24,71.56,two-year,none,1,0
9,62.63,one-year,dsl,0,0
69,58.47,month-to-month,dsl,1,0
27,16.08,one-year,none,0,0
7,87.07,one-year,fiber,1,0
41,39.17,one-year,none,1,0
63,71.58,month-to-month,dsl,1,0
25,49.79,two-year,fiber,0,0
60,60.28,one-year,dsl,1,0
43,98.81,one-year,fiber,0,1
53,83.29,two-year,dsl,0,0
21,98.25,two-year,fiber,0,0
2,78.26,one-year,fiber,1,1
24,79.9,month-to-month,dsl,0,0
66,25.47,month-to-month,fiber,1,0
56,62.06,one-year,fiber,1,0
56,64.38,month-to-month,none,1,0
63,100.59,one-year,fiber,0,0
26,57.34,one-year,dsl,1,0
23,76.62,one-year,dsl,0,0
66,75.64,month-to-month,fiber,1,0
41,98.94,two-year,none,0,0
21,66.66,one-year,fiber,1,0
20,90.69,month-to-month,fiber,1,1
63,27.38,one-year,fiber,0,0
3,29.65,month-to-month,dsl,0,0
4,15.0,one-year,fiber,0,0
53,89.65,month-to-month,fiber,1,0
0,86.84,one-year,dsl,1,0
12,92.42,month-to-month,dsl,0,0
71,53.07,month-to-month,fiber,1,0
30,55.91,month-to-month,fiber,0,1
52,66.97,month-to-month,fiber,1,0
35,106.09,two-year,fiber,1,0
6,112.35,two-year,dsl,0,0
13,89.85,month-to-month,fiber,1,1
54,78.28,month-to-month,fiber,0,1
6,103.38,one-year,fiber,0,1
42,63.6,month-to-month,dsl,1,0
25,60.23,month-to-month,dsl,0,0
26,66.77,month-to-month,fiber,0,1
68,45.53,one-year,dsl,0,0
43,65.62,two-year,dsl,1,0
44,42.06,month-to-month,fiber,1,1
25,95.63,two-year,fiber,1,0
27,83.59,two-year,fiber,1,0
49,105.74,two-year,none,1,0
2,29.27,one-year,fiber,1,0
17,117.54,two-year,fiber,1,0
43,30.69,one-year,dsl,0,0
44,40.04,two-year,dsl,1,0
6,54.48,month-to-month,none,0,0
56,102.69,one-year,fiber,0,1
39,75.64,one-year,fiber,0,1
17,63.9,month-to-month,dsl,0,1
54,50.18,month-to-month,dsl,1,0
71,35.6,month-to-month,none,0,0
30,98.32,month-to-month,dsl,1,0
20,89.97,month-to-month,dsl,0,1
21,103.81,month-to-month,fiber,1,0
42,79.92,month-to-month,none,0,0
3,15.0,one-year,dsl,1,0
34,38.89,month-to-month,fiber,0,0
1,81.62,month-to-month,dsl,1,0
2,60.76,month-to-month,dsl,1,1
30,56.03,month-to-month,fiber,1,0
53,42.42,month-to-month,dsl,1,0
63,93.69,two-year,dsl,0,0
6,81.4,month-to-month,fiber,0,1
17,82.53,month-to-month,none,0,1
30,54.16,one-year,none,0,0
41,74.41,two-year,fiber,0,0
71,36.56,month-to-month,fiber,1,0
49,66.75,month-to-month,none,1,0
38,15.0,one-year,fiber,1,0
4,30.8,month-to-month,none,1,0
5,61.94,month-to-month,fiber,0,0
11,129.38,two-year,dsl,0,0
47,24.98,two-year,dsl,1,0
23,38.91,one-year,fiber,0,0
17,75.42,month-to-month,dsl,0,1
48,114.24,one-year,fiber,1,0
58,75.05,two-year,fiber,0,0
31,87.55,two-year,fiber,0,0
63,61.56,month-to-month,fiber,0,0
52,57.23,month-to-month,fiber,1,0
51,72.05,month-to-month,fiber,0,0
62,53.54,two-year,fiber,1,0
13,88.11,month-to-month,fiber,0,1
54,29.84,month-to-month,fiber,1,0
68,92.25,month-to-month,none,1,0
71,70.98,month-to-month,fiber,0,0
41,64.63,two-year,dsl,1,0
54,28.93,month-to-month,fiber,0,0
63,45.51,month-to-month,fiber,0,0
61,99.97,one-year,fiber,0,0
64,64.79,one-year,fiber,0,0
59,76.96,one-year,dsl,1,0
27,48.01,two-year,dsl,1,0
52,69.27,month-to-month,fiber,1,0
29,35.7,month-to-month,fiber,0,1
57,72.5,month-to-month,none,1,0
58,79.27,one-year,fiber,1,0
67,78.02,two-year,dsl,0,0
42,47.41,month-to-month,dsl,1,0
34,61.45,one-year,fiber,1,0
11,83.43,one-year,fiber,1,0
45,64.71,two-year,fiber,1,0
40,62.82,month-to-month,dsl,0,0
37,117.59,month-to-month,none,1,1
48,46.23,one-year,fiber,1,0
61,97.01,two-year,none,1,0
10,41.13,one-year,fiber,0,0
31,86.37,two-year,fiber,0,0
52,87.7,month-to-month,dsl,0,1
59,57.24,one-year,none,0,0
56,39.56,month-to-month,dsl,1,0
57,20.74,month-to-month,dsl,1,0
61,54.62,month-to-month,dsl,1,0
69,83.16,month-to-month,none,0,0
43,43.06,month-to-month,none,1,0
17,72.42,one-year,dsl,0,0
40,33.09,two-year,dsl,0,0
51,64.15,month-to-month,dsl,0,0
7,41.32,month-to-month,none,1,0
54,68.05,month-to-month,dsl,1,0
39,57.47,month-to-month,fiber,1,0
67,40.24,month-to-month,none,0,0
15,53.53,one-year,dsl,0,0
65,46.65,two-year,dsl,0,0
32,37.15,month-to-month,dsl,1,0
41,97.07,one-year,fiber,1,0
47,61.0,one-year,fiber,0,0
41,15.0,month-to-month,fiber,0,0
65,54.42,month-to-month,none,1,0
12,92.87,month-to-month,dsl,0,1
52,50.97,month-to-month,none,0,0
70,107.44,two-year,fiber,1,0
15,48.58,month-to-month,none,1,0
18,82.59,month-to-month,fiber,1,1
34,95.92,month-to-month,fiber,0,1
52,81.25,month-to-month,none,1,0
69,35.64,two-year,dsl,0,0
57,46.44,month-to-month,none,1,0
57,99.25,one-year,dsl,0,0
31,49.88,month-to-month,fiber,0,1
46,94.39,month-to-month,fiber,0,1
15,59.24,month-to-month,none,0,1
33,73.54,two-year,dsl,0,0
13,35.35,month-to-month,dsl,0,0
1,54.79,one-year,fiber,1,0
61,48.12,month-to-month,fiber,0,0
57,75.64,one-year,none,0,0
36,72.33,one-year,none,1,0
1,81.57,one-year,fiber,1,0
6,57.74,month-to-month,fiber,0,1
8,46.74,month-to-month,fiber,0,0
51,74.57,two-year,fiber,0,0
14,44.26,one-year,none,0,0
18,96.96,month-to-month,dsl,0,0
61,67.14,month-to-month,fiber,1,0
63,61.85,month-to-month,dsl,0,0
54,81.55,month-to-month,dsl,0,0
22,68.09,month-to-month,fiber,1,0
41,28.55,month-to-month,none,0,0
14,43.46,month-to-month,dsl,1,0
61,96.44,one-year,fiber,0,0
6,72.1,two-year,none,0,0
53,27.96,one-year,fiber,0,0
36,78.8,month-to-month,none,0,0
54,56.02,one-year,dsl,0,0
32,48.14,month-to-month,none,1,0
11,41.38,one-year,fiber,0,0
54,95.0,month-to-month,fiber,0,1
45,20.86,month-to-month,none,1,0
33,49.06,one-year,none,0,0
26,73.0,month-to-month,none,0,0
24,109.46,one-year,fiber,1,0
34,83.85,one-year,dsl,0,1
18,48.85,month-to-month,fiber,0,1
20,108.23,month-to-month,fiber,1,1
20,36.12,one-year,dsl,0,0
0,76.63,one-year,dsl,1,0
66,82.19,two-year,dsl,0,0
17,47.97,month-to-month,fiber,0,0
11,87.44,two-year,none,0,0
10,57.15,month-to-month,none,1,0
71,87.38,month-to-month,fiber,0,0
34,24.01,one-year,none,0,1
23,78.37,month-to-month,none,0,1
29,59.7,month-to-month,fiber,0,0
6,98.74,month-to-month,dsl,0,0
22,68.9,two-year,none,1,0
17,101.23,two-year,dsl,1,0
57,82.69,two-year,fiber,0,0
4,66.81,month-to-month,dsl,0,1
30,89.69,month-to-month,dsl,0,1
56,89.85,two-year,dsl,0,0
60,81.8,month-to-month,fiber,0,1
36,15.0,month-to-month,fiber,1,0
16,45.44,month-to-month,none,0,0
24,104.6,one-year,dsl,0,0
16,38.6,one-year,none,1,0
47,92.06,month-to-month,fiber,0,0
21,87.66,month-to-month,none,1,1
45,51.86,one-year,fiber,1,0
47,20.12,one-year,none,0,0
67,55.78,month-to-month,none,1,0
26,121.95,month-to-month,fiber,0,1
69,48.42,two-year,fiber,0,0
28,50.14,one-year,none,1,0
49,45.06,one-year,dsl,1,0
47,100.37,one-year,dsl,0,0
58,63.93,two-year,fiber,0,0
33,54.35,month-to-month,none,1,1
57,105.34,month-to-month,dsl,1,0
25,84.49,month-to-month,fiber,0,0
35,47.02,two-year,dsl,0,0
35,39.41,month-to-month,fiber,1,0
50,98.95,month-to-month,none,1,0
44,70.42,month-to-month,none,0,0
5,31.27,one-year,fiber,0,0
58,25.42,one-year,fiber,0,0
54,42.1,month-to-month,fiber,1,0
7,39.01,month-to-month,fiber,1,0
69,18.85,one-year,none,1,0
47,42.51,month-to-month,dsl,0,0
6,47.02,one-year,fiber,0,0
35,58.43,month-to-month,fiber,1,0
60,112.32,two-year,fiber,1,0
20,63.33,month-to-month,dsl,1,0
67,65.81,one-year,fiber,1,0
30,82.73,month-to-month,fiber,1,0
16,64.07,month-to-month,none,0,1
25,80.0,one-year,dsl,0,1
37,77.02,one-year,none,0,0
49,73.06,one-year,fiber,0,0
66,130.0,one-year,fiber,1,0
14,92.78,one-year,none,0,0
69,42.96,two-year,none,0,0
37,79.26,month-to-month,dsl,0,0
9,50.21,two-year,dsl,0,0
66,81.16,month-to-month,fiber,0,0
25,35.62,month-to-month,dsl,0,0
44,42.31,one-year,fiber,0,0
50,78.6,month-to-month,fiber,0,0
0,94.94,month-to-month,dsl,1,1
15,82.57,month-to-month,fiber,1,1
49,91.35,month-to-month,fiber,0,0
23,79.35,one-year,fiber,1,0
0,74.31,month-to-month,fiber,0,1
1,57.41,month-to-month,none,1,0
59,90.33,month-to-month,none,1,0
11,95.62,month-to-month,fiber,1,1
7,68.42,month-to-month,fiber,0,1
40,67.08,month-to-month,none,0,0
8,109.79,two-year,fiber,1,0
47,69.49,one-year,dsl,1,0
39,71.89,month-to-month,fiber,1,0
46,82.11,month-to-month,dsl,0,0
35,67.55,month-to-month,fiber,1,0
56,49.49,month-to-month,dsl,1,0
46,79.45,month-to-month,dsl,1,0
29,69.03,two-year,fiber,1,0
1,116.06,one-year,fiber,0,1
19,89.71,month-to-month,dsl,0,1
9,55.11,month-to-month,none,1,0
1,88.23,one-year,dsl,1,0
19,77.7,two-year,fiber,0,0
14,102.74,month-to-month,dsl,0,0
5,56.89,two-year,fiber,1,0
22,74.72,month-to-month,none,0,1
36,67.52,one-year,none,1,0
12,71.46,month-to-month,fiber,1,0
19,47.87,one-year,dsl,0,0
1,84.4,month-to-month,dsl,1,0
3,80.45,month-to-month,fiber,0,1
11,102.13,one-year,dsl,0,0
32,69.75,one-year,dsl,1,0
47,59.7,one-year,dsl,0,0
56,89.73,month-to-month,dsl,0,0
45,50.14,one-year,dsl,1,0
44,97.12,month-to-month,dsl,0,0
67,97.07,one-year,dsl,0,0
18,101.43,month-to-month,dsl,0,0
57,79.42,month-to-month,dsl,0,0
67,57.84,month-to-month,dsl,0,0
40,72.73,two-year,fiber,1,0
60,79.5,one-year,dsl,0,0
9,56.0,month-to-month,dsl,0,1
63,103.33,one-year,fiber,1,0
40,84.5,month-to-month,fiber,0,0
15,47.69,month-to-month,dsl,0,0
4,117.07,month-to-month,fiber,1,1
51,72.43,one-year,fiber,1,0
31,42.65,two-year,fiber,0,0
22,49.24,two-year,dsl,0,0
